userID	contactID	date_day	date_month	date_year	date_hour	date_minute	date_second
30040	55034	26	11	2008	16	30	4
30040	80683	17	8	2008	20	50	58
30040	104830	6	1	2009	9	22	57
30064	9909	12	8	2010	14	58	40
30064	21634	12	8	2010	14	58	45
30064	33121	12	8	2010	14	55	17
30064	36493	12	8	2010	14	58	35
30064	42630	12	8	2010	15	3	32
30064	44303	12	8	2010	14	58	30
30064	57505	12	8	2010	14	58	41
30064	82284	12	8	2010	14	58	28
30064	90290	12	8	2010	14	58	27
30064	91458	12	8	2010	14	58	38
30064	104291	12	8	2010	15	0	22
30064	104354	12	8	2010	15	3	12
30103	27640	27	11	2007	20	19	11
30103	39053	21	11	2007	17	6	20
30103	67528	5	1	2008	17	52	16
30103	69062	9	1	2008	19	7	6
30103	83355	31	12	2007	4	22	26
30103	101624	27	12	2007	20	45	43
30118	147	3	7	2007	16	16	50
30118	33163	3	7	2007	16	16	23
30118	35908	3	7	2007	16	16	32
30118	38536	3	7	2007	16	16	51
30118	44414	3	7	2007	16	16	46
30118	72740	3	7	2007	16	16	35
30118	87499	3	7	2007	16	16	43
30118	89560	3	7	2007	16	16	51
30118	93282	3	7	2007	16	16	26
30201	934	25	9	2010	14	22	12
30201	35259	27	9	2010	19	51	36
30201	49058	29	9	2010	3	1	20
30201	49408	2	10	2010	0	12	41
30201	53002	25	9	2010	17	12	23
30201	57359	18	9	2010	14	16	18
30201	72005	28	9	2010	4	50	46
30201	79828	22	9	2010	3	56	21
30201	104426	19	9	2010	21	49	4
30221	10990	4	5	2006	16	18	55
30221	18720	22	5	2006	12	20	30
30221	22507	14	3	2007	6	34	58
30221	43554	4	5	2006	16	18	55
30221	55267	4	5	2006	16	18	55
30221	81706	4	5	2006	16	18	55
30261	12994	10	12	2006	7	6	34
30261	15260	14	4	2007	23	25	25
30261	16394	8	10	2006	19	21	51
30261	19222	20	4	2007	23	39	0
30261	28870	18	4	2007	23	53	14
30261	29167	28	11	2006	13	23	3
30261	29415	20	1	2007	4	13	37
30261	44334	24	4	2007	16	51	39
30261	45897	16	5	2006	12	10	8
30261	60840	11	4	2007	20	51	47
30261	73727	31	12	2006	9	43	53
30261	74843	4	11	2006	14	44	8
30261	88649	21	4	2007	1	25	21
30261	102444	5	12	2007	16	57	9
30261	106147	4	12	2006	18	24	58
30378	13913	17	7	2009	14	32	18
30378	39813	6	12	2008	2	47	26
30378	45897	30	4	2010	5	39	9
30378	78721	28	5	2009	5	57	52
30378	95115	24	4	2009	1	1	25
30443	8484	19	10	2007	18	31	53
30443	34807	9	4	2008	16	51	29
30443	50323	4	10	2007	23	12	5
30443	50415	19	9	2006	9	45	33
30443	51017	17	11	2006	21	38	33
30511	10654	8	7	2008	1	30	13
30511	14889	1	5	2008	13	57	14
30511	85268	26	8	2007	19	2	38
30548	8068	22	3	2007	15	33	38
30548	11166	19	1	2007	19	58	50
30548	51579	21	9	2009	16	8	13
30548	90145	21	9	2009	16	18	41
30548	91479	26	1	2009	15	42	40
30574	9845	15	9	2006	9	34	56
30574	31039	18	10	2006	18	52	21
30574	38767	22	9	2006	10	14	5
30574	53016	21	9	2006	20	9	39
30574	53844	12	9	2006	8	55	23
30574	57059	9	11	2006	21	23	34
30574	64239	8	9	2006	9	53	34
30574	83640	22	9	2006	10	5	47
30574	90404	15	9	2006	11	17	39
30574	95213	20	9	2006	15	58	22
30574	100981	22	9	2006	9	13	22
30669	788	18	3	2009	15	27	4
30669	1423	8	7	2008	16	15	54
30669	6796	3	12	2009	17	36	45
30669	19812	15	9	2008	3	57	53
30669	25795	31	1	2009	20	51	55
30669	31272	14	9	2009	23	44	5
30669	31503	22	12	2009	9	6	54
30669	31994	11	6	2008	11	42	0
30669	37851	29	10	2008	12	33	16
30669	41911	17	4	2008	5	7	58
30669	44166	28	4	2008	0	27	35
30669	44712	29	7	2008	2	52	16
30669	49031	16	4	2008	14	55	14
30669	49329	7	8	2008	18	27	7
30669	51379	28	10	2008	12	27	1
30669	51985	2	10	2008	18	11	2
30669	52177	27	4	2008	18	1	33
30669	59979	22	9	2008	23	36	18
30669	60349	29	12	2008	8	31	48
30669	61937	15	12	2009	14	32	11
30669	62346	7	11	2008	13	58	22
30669	68174	29	7	2008	6	30	10
30669	81173	27	7	2008	21	2	24
30669	96951	12	8	2008	13	12	0
30669	100884	10	9	2008	21	31	9
30669	101198	13	10	2008	21	20	57
30669	101946	11	5	2008	18	25	43
30669	102248	15	2	2010	21	58	45
30669	102824	17	10	2008	15	4	36
30669	104274	24	5	2009	22	38	44
30669	107636	24	2	2009	22	50	43
30712	1423	8	1	2009	23	49	24
30712	10680	21	12	2009	5	12	21
30712	41911	2	5	2008	23	53	46
30712	44712	13	5	2008	1	51	50
30712	49031	1	2	2007	1	37	40
30712	52177	12	12	2006	16	30	40
30712	54005	21	1	2008	15	40	22
30712	64649	2	10	2007	19	54	55
30712	78108	18	1	2007	4	52	3
30712	80959	2	6	2008	17	1	29
30712	92968	6	6	2007	5	25	9
30712	95278	6	11	2007	19	54	47
30712	100884	27	10	2006	7	43	44
30712	101946	3	4	2007	21	58	13
30712	102661	10	12	2007	4	37	28
30712	103225	23	12	2007	20	26	42
30712	107636	13	5	2008	12	9	39
30815	7558	5	10	2006	14	31	59
30815	20533	14	3	2007	19	47	49
30815	34764	4	5	2006	16	18	55
30815	52303	22	10	2006	20	22	11
30848	10654	7	9	2007	8	4	4
30848	38415	10	7	2010	3	3	29
30962	31503	8	3	2008	9	6	11
30962	63207	3	12	2007	13	30	6
30962	87615	5	12	2007	15	57	37
30962	101470	2	9	2008	6	24	21
31020	11690	6	1	2009	18	12	41
31020	18666	6	1	2009	17	41	29
31020	27994	6	1	2009	17	32	42
31020	33625	6	1	2009	17	32	57
31020	34396	6	1	2009	18	27	59
31020	44917	6	1	2009	17	45	37
31020	44978	6	1	2009	17	41	38
31020	46279	6	1	2009	17	40	35
31020	52717	6	1	2009	17	43	46
31020	55466	6	1	2009	17	46	52
31020	65191	6	1	2009	17	41	28
31020	66844	6	1	2009	17	37	28
31020	70182	6	1	2009	17	42	21
31020	80991	6	1	2009	17	42	10
31020	89182	6	1	2009	17	42	29
31020	91381	6	1	2009	17	40	43
31020	104140	6	1	2009	17	44	27
31039	9845	18	10	2006	19	21	22
31039	30574	21	11	2006	11	31	42
31039	33139	3	11	2006	11	41	3
31039	57059	9	11	2006	21	23	23
31039	63519	21	11	2006	22	32	24
31039	64239	10	11	2006	16	7	13
31039	90404	2	11	2006	21	30	18
31039	95213	3	11	2006	12	14	41
31039	100981	29	10	2006	18	50	2
31053	147	26	9	2007	2	34	8
31053	27421	25	9	2007	23	16	13
31053	50538	25	9	2007	23	16	20
31053	54173	25	9	2007	23	16	10
31053	60219	25	9	2007	23	16	12
31053	73561	25	9	2007	23	16	31
31053	75061	25	9	2007	23	16	10
31053	90442	25	9	2007	23	16	24
31272	788	1	9	2009	2	27	33
31272	1423	13	8	2009	23	47	5
31272	19812	3	3	2009	3	49	10
31272	25795	9	10	2009	18	44	57
31272	30669	8	9	2009	18	19	30
31272	31503	11	10	2009	20	33	37
31272	31994	2	9	2009	22	4	56
31272	41461	14	8	2009	5	36	46
31272	44712	31	7	2009	11	3	41
31272	51985	15	9	2009	14	36	12
31272	52355	16	2	2009	20	41	56
31272	59979	12	3	2009	1	30	20
31272	64555	16	9	2009	4	19	43
31272	68174	23	3	2010	16	48	3
31272	71664	28	2	2009	10	30	34
31272	95278	2	3	2009	21	24	53
31272	100668	28	8	2009	21	0	39
31272	100884	1	9	2009	17	43	36
31272	102218	26	2	2009	3	34	46
31272	104274	13	5	2009	3	12	32
31429	14386	10	9	2008	22	13	32
31429	20235	10	9	2008	22	13	51
31429	29480	10	9	2008	21	45	11
31429	46901	17	9	2008	20	13	16
31429	51114	10	9	2008	21	44	3
31429	78214	10	9	2008	21	44	30
31429	84620	10	9	2008	21	44	57
31429	97600	15	10	2008	20	28	38
31429	98495	27	9	2008	18	1	51
31429	104316	10	9	2008	22	21	38
31503	788	3	4	2009	1	1	45
31503	12299	12	7	2009	19	55	4
31503	17308	25	8	2009	19	44	13
31503	19812	16	1	2010	21	25	35
31503	21566	14	11	2008	5	56	40
31503	25795	11	10	2009	7	55	10
31503	30669	23	12	2009	9	50	2
31503	30962	10	1	2008	21	35	51
31503	31272	20	11	2009	18	5	41
31503	31994	3	4	2009	11	18	24
31503	37851	14	12	2009	5	37	26
31503	40001	13	5	2010	2	52	33
31503	41461	8	4	2009	8	38	54
31503	42525	17	10	2009	4	32	9
31503	44871	29	11	2009	2	19	22
31503	47252	6	8	2010	14	16	7
31503	51985	20	11	2008	15	20	58
31503	52177	2	4	2009	14	17	0
31503	52474	12	4	2010	20	28	25
31503	53624	12	5	2010	0	35	11
31503	58464	29	3	2009	17	38	17
31503	59979	22	4	2010	2	0	51
31503	60349	30	4	2009	2	48	12
31503	62346	16	2	2010	1	17	54
31503	63285	23	1	2010	17	45	56
31503	76566	3	4	2009	2	30	9
31503	78108	11	3	2010	4	37	4
31503	81102	1	4	2009	9	13	11
31503	82073	18	6	2009	12	54	24
31503	83503	17	1	2010	9	32	36
31503	93594	9	1	2009	20	52	21
31503	96951	29	6	2009	21	12	5
31503	100668	9	6	2009	8	48	40
31503	100884	11	3	2008	9	3	14
31503	101946	4	4	2009	17	42	44
31503	102218	3	4	2009	19	46	10
31503	102248	14	7	2010	19	29	25
31503	106833	17	3	2010	8	0	27
31503	107636	8	4	2009	6	50	46
31602	1933	4	5	2006	16	18	55
31602	2151	20	9	2010	19	0	27
31602	10949	11	5	2008	9	20	30
31602	11996	16	6	2009	6	50	12
31602	22163	19	3	2007	20	30	44
31602	32282	4	5	2006	16	18	55
31602	43678	20	12	2008	20	53	54
31602	45748	4	5	2006	16	18	55
31602	46409	26	11	2008	7	48	30
31602	53464	13	1	2009	23	35	37
31602	85268	19	3	2008	2	43	20
31602	92968	27	4	2009	4	24	16
31749	8068	13	9	2006	23	36	44
31749	11166	9	2	2007	4	10	55
31749	90145	21	12	2007	21	12	31
31749	91479	7	12	2007	21	10	4
31809	3789	4	4	2007	18	6	37
31809	20614	26	11	2006	20	44	45
31809	23650	12	12	2007	5	44	5
31809	36332	7	2	2007	5	26	28
31942	35374	7	4	2008	1	7	36
31942	39813	18	1	2008	20	4	46
31942	83355	16	3	2008	0	30	56
31942	96577	9	9	2007	4	11	20
31994	788	18	3	2009	15	26	31
31994	1423	8	1	2009	23	50	56
31994	6796	3	6	2009	15	9	34
31994	19812	22	6	2008	10	24	39
31994	21566	2	12	2008	15	31	12
31994	23849	30	8	2008	21	28	13
31994	30669	11	6	2008	20	42	47
31994	31272	1	9	2009	4	36	28
31994	31503	3	4	2009	14	26	30
31994	37851	4	3	2009	18	17	9
31994	40001	13	5	2010	2	52	35
31994	41461	16	4	2009	8	1	37
31994	41911	17	1	2008	17	54	34
31994	44166	7	9	2007	5	30	41
31994	44712	20	6	2008	15	9	0
31994	49031	14	7	2008	1	13	23
31994	51379	22	4	2009	15	52	24
31994	51985	2	10	2008	18	11	31
31994	52177	10	8	2006	17	7	46
31994	52355	26	1	2009	9	15	20
31994	59979	15	8	2008	1	33	32
31994	62346	28	1	2009	3	28	38
31994	64555	21	8	2008	12	37	13
31994	68174	1	7	2008	16	22	39
31994	70831	28	11	2008	19	59	49
31994	78108	2	10	2009	17	57	6
31994	81173	26	7	2008	22	10	30
31994	93594	24	7	2009	1	1	23
31994	96951	28	5	2009	19	17	41
31994	100884	4	5	2006	16	18	55
31994	101946	9	7	2008	5	54	27
31994	102824	6	3	2009	15	49	47
31994	106833	17	6	2008	5	25	39
32016	8315	15	10	2010	12	57	4
32016	19334	15	10	2010	12	52	39
32016	26937	15	10	2010	12	47	39
32016	48618	15	10	2010	12	58	50
32016	83954	15	10	2010	13	0	29
32033	3646	8	4	2008	9	12	26
32033	11996	29	5	2009	22	43	12
32033	39674	18	8	2008	7	51	19
32033	44568	9	1	2008	20	15	31
32033	53464	29	12	2008	17	7	33
32033	54968	29	3	2007	10	23	51
32033	55034	27	1	2009	10	9	34
32033	70991	1	5	2008	19	6	17
32059	16834	4	5	2006	16	18	55
32059	23723	4	5	2006	16	18	55
32059	28674	4	5	2006	16	18	55
32059	32542	4	5	2006	16	18	55
32059	46319	4	5	2006	16	18	55
32059	48472	10	10	2007	23	6	29
32059	52828	4	5	2006	16	18	55
32059	58300	4	5	2006	16	18	55
32059	65900	3	7	2006	20	16	1
32059	69405	4	5	2006	16	18	55
32059	70255	9	5	2007	21	44	12
32059	79237	10	10	2007	23	39	32
32059	79511	26	5	2006	14	42	38
32059	84552	4	5	2006	16	18	55
32059	97867	4	5	2006	16	18	55
32088	7379	22	7	2010	20	50	37
32088	61108	22	7	2010	21	14	49
32088	69777	22	7	2010	21	11	44
32088	71735	22	7	2010	21	7	41
32088	74444	22	7	2010	21	15	3
32088	89295	22	7	2010	21	24	25
32180	3257	14	4	2008	16	36	12
32180	42725	23	11	2006	8	22	38
32180	46798	21	12	2006	16	49	40
32180	75265	2	11	2007	19	58	15
32180	93000	26	9	2007	10	3	58
32180	95066	29	11	2006	8	57	33
32213	14966	17	9	2007	18	55	50
32213	38790	17	9	2007	18	54	13
32213	65612	17	9	2007	18	51	27
32213	74708	17	9	2007	18	56	57
32213	78201	17	9	2007	18	45	17
32213	80488	17	9	2007	18	51	45
32213	95705	17	9	2007	18	52	24
32213	103398	17	9	2007	18	55	0
32282	4154	28	9	2007	2	13	1
32282	8612	4	5	2006	16	18	55
32282	16834	10	8	2007	17	5	51
32282	27143	15	6	2010	4	42	8
32282	31602	4	5	2006	16	18	55
32282	36332	16	12	2008	19	52	21
32282	39968	7	1	2007	2	12	32
32282	44046	10	9	2006	6	49	44
32282	44166	20	12	2006	3	9	35
32282	44712	15	3	2007	3	58	28
32282	45748	4	5	2006	16	18	55
32282	46409	31	8	2006	8	41	3
32282	49031	21	9	2007	2	10	32
32282	52177	18	12	2006	1	26	1
32282	57284	11	3	2007	14	44	57
32282	64027	7	8	2008	19	39	1
32282	64555	3	7	2008	8	29	14
32282	67744	7	8	2006	17	45	35
32282	73870	12	9	2006	23	48	57
32282	74110	18	12	2007	3	57	40
32282	82887	15	7	2007	19	28	17
32282	84603	20	10	2007	18	50	18
32282	84917	4	5	2006	16	18	55
32282	86928	11	3	2007	5	53	21
32282	89990	28	12	2006	19	18	13
32282	98636	4	5	2006	16	18	55
32282	100668	15	11	2006	16	37	43
32282	100884	18	12	2006	18	58	39
32282	101470	20	8	2006	13	9	1
32282	104856	4	5	2006	16	18	55
32375	3943	7	7	2009	11	40	9
32375	17884	2	9	2008	14	5	28
32375	62278	23	10	2008	10	41	45
32375	80443	2	9	2008	10	52	58
32375	89921	3	11	2008	9	9	54
32387	15116	11	7	2008	11	45	53
32387	21073	11	7	2008	11	26	46
32387	22617	11	7	2008	11	23	50
32387	56796	11	7	2008	11	32	5
32387	58935	11	7	2008	11	22	16
32387	60610	11	7	2008	11	51	38
32387	64040	11	7	2008	11	52	40
32387	69892	11	7	2008	11	21	19
32387	107385	11	7	2008	11	38	30
32415	2611	20	6	2009	1	15	20
32415	28526	6	6	2009	21	40	34
32415	32617	6	6	2009	21	40	21
32415	37243	6	6	2009	21	40	2
32415	39359	20	6	2009	1	23	40
32415	40387	20	6	2009	1	26	45
32415	42950	20	6	2009	1	18	16
32415	53194	20	6	2009	1	21	14
32415	62254	20	6	2009	1	16	57
32415	62461	20	6	2009	1	16	20
32415	67984	20	6	2009	1	15	24
32415	69459	20	6	2009	1	17	25
32415	71011	20	6	2009	1	16	40
32415	72631	20	6	2009	1	30	8
32415	75507	20	6	2009	6	51	1
32415	83039	20	6	2009	1	15	20
32415	84521	20	6	2009	1	22	13
32415	91638	20	6	2009	1	21	37
32415	102014	20	6	2009	1	15	11
32438	7328	22	2	2008	14	24	16
32438	16016	22	11	2006	21	48	23
32438	33328	19	8	2007	8	28	48
32438	97841	19	12	2006	17	32	35
32518	4977	23	10	2007	11	23	16
32518	55147	31	3	2007	9	52	59
32542	5817	4	5	2006	16	18	55
32542	16834	4	5	2006	16	18	55
32542	23723	4	5	2006	16	18	55
32542	28674	11	5	2006	23	58	0
32542	32059	4	5	2006	16	18	55
32542	46319	4	5	2006	16	18	55
32542	52828	4	5	2006	16	18	55
32542	58300	17	10	2006	1	56	14
32542	65900	3	7	2006	20	16	18
32542	69405	4	5	2006	16	18	55
32542	79237	10	10	2007	23	36	7
32542	79511	17	8	2006	17	57	14
32542	84552	4	5	2006	16	18	55
32542	97867	4	5	2006	16	18	55
32598	1263	5	11	2009	10	4	18
32598	12299	1	12	2009	17	12	23
32598	41461	23	1	2010	7	19	32
32598	52177	5	11	2009	4	23	43
32598	55395	22	1	2010	4	23	34
32598	71664	9	11	2009	17	0	34
32598	100884	11	11	2009	22	39	13
32617	2611	19	6	2009	23	24	39
32617	28526	6	6	2009	21	35	12
32617	32415	6	6	2009	22	12	8
32617	37243	20	6	2009	1	12	10
32617	39359	20	6	2009	1	13	48
32617	40387	20	6	2009	1	19	45
32617	42950	16	6	2009	3	43	26
32617	53194	11	6	2009	1	16	37
32617	62254	20	6	2009	1	18	7
32617	62461	6	6	2009	21	46	59
32617	67984	6	6	2009	21	51	6
32617	69459	16	6	2009	5	4	2
32617	71011	20	6	2009	1	12	45
32617	72631	20	6	2009	1	15	3
32617	75507	20	6	2009	6	48	14
32617	83039	20	6	2009	1	17	10
32617	84521	20	6	2009	1	19	51
32617	91638	10	6	2009	14	25	18
32617	102014	7	6	2009	22	48	56
32666	9528	17	5	2007	17	42	7
32715	4135	30	9	2010	1	59	20
32715	13936	3	10	2009	21	23	31
32715	17684	16	1	2010	22	35	15
32715	27466	7	10	2009	6	22	50
32715	58923	5	10	2010	21	10	19
32715	71907	30	9	2010	1	59	39
32715	72255	30	9	2010	23	11	15
32715	107521	3	10	2009	21	38	20
32724	15583	10	9	2010	1	42	38
32724	28219	10	9	2010	0	26	25
32724	29627	10	9	2010	0	18	38
32724	40647	10	9	2010	0	17	7
32724	48597	10	9	2010	0	25	33
32724	64579	10	9	2010	0	17	39
32724	76912	10	9	2010	0	16	46
32724	83318	10	9	2010	0	22	56
32724	107755	10	9	2010	0	25	3
32738	6585	24	5	2009	19	45	34
32738	6919	17	1	2009	20	19	18
32738	25738	28	9	2008	2	44	56
32738	42186	18	11	2008	6	33	55
32738	58346	24	9	2008	21	17	31
32738	75749	17	11	2008	2	46	58
32738	94211	25	9	2008	12	14	21
32839	7740	18	8	2007	16	21	2
32839	98636	30	3	2007	10	33	36
32889	42186	2	6	2009	3	22	34
32889	88927	8	8	2009	2	30	15
32910	4237	26	8	2010	18	59	28
32910	19688	26	8	2010	21	33	36
32910	24227	26	8	2010	18	59	25
32910	104743	26	8	2010	20	20	12
32981	6403	21	8	2008	16	17	51
32981	10235	28	5	2008	13	50	6
32981	63774	26	1	2009	9	37	34
33045	14288	4	3	2009	11	39	39
33045	24266	6	3	2009	13	24	24
33045	36616	4	3	2009	19	36	30
33045	37115	5	3	2009	1	7	30
33045	48697	5	3	2009	10	57	59
33045	49792	20	3	2009	0	34	30
33045	54604	4	3	2009	21	6	0
33045	59577	5	3	2009	9	28	2
33045	61392	6	3	2009	11	20	28
33045	66509	18	3	2009	10	12	56
33045	71371	4	3	2009	21	9	46
33045	73539	4	3	2009	12	20	46
33106	15773	6	12	2007	8	57	43
33106	53033	4	5	2007	11	51	56
33106	57943	7	7	2007	12	24	43
33106	82425	4	5	2006	16	18	55
33121	9909	12	8	2010	14	59	5
33121	21634	12	8	2010	14	58	55
33121	30064	12	8	2010	14	55	3
33121	36493	12	8	2010	14	58	50
33121	42630	12	8	2010	14	59	38
33121	44303	12	8	2010	14	58	41
33121	57505	12	8	2010	14	58	59
33121	82141	12	8	2010	15	2	33
33121	82284	12	8	2010	14	58	45
33121	90290	12	8	2010	14	58	43
33121	91458	12	8	2010	14	59	3
33121	104291	12	8	2010	14	59	4
33121	104354	12	8	2010	15	7	26
33139	9845	4	11	2006	12	30	50
33139	31039	3	12	2006	20	11	22
33139	53844	6	11	2006	15	51	11
33139	57059	9	11	2006	21	23	52
33139	64239	6	10	2006	13	28	41
33139	90404	2	11	2006	21	28	36
33139	95213	20	9	2006	15	56	3
33163	147	3	7	2007	16	15	6
33163	30118	3	7	2007	16	15	8
33163	35908	3	7	2007	16	15	9
33163	38536	3	7	2007	16	15	6
33163	38853	3	7	2007	16	15	6
33163	44414	3	7	2007	16	16	25
33163	72740	3	7	2007	16	15	9
33163	87499	3	7	2007	16	15	10
33163	89560	3	7	2007	16	15	11
33163	93282	3	7	2007	16	15	5
33225	10425	8	5	2008	17	14	32
33225	41505	12	12	2007	15	16	50
33225	53668	8	12	2007	14	53	5
33225	63680	5	12	2007	23	23	4
33225	69355	9	12	2007	15	13	36
33225	83527	8	12	2007	14	14	46
33225	92017	2	2	2008	18	7	40
33225	96426	8	3	2008	18	27	12
33256	16394	23	2	2008	22	43	3
33256	17102	6	2	2008	19	34	12
33256	25253	1	7	2008	0	7	22
33256	42074	15	4	2008	23	51	40
33256	56885	27	5	2008	9	46	57
33256	68918	19	3	2008	16	33	10
33256	83388	31	1	2008	10	37	45
33256	92564	9	2	2008	23	5	27
33256	93708	28	1	2008	16	0	1
33256	97841	17	4	2008	8	51	31
33328	16394	29	11	2006	14	54	10
33328	23595	18	6	2007	12	16	7
33328	27006	28	3	2007	22	32	49
33328	29415	23	3	2007	4	1	22
33328	32438	1	2	2007	15	52	20
33328	38984	31	7	2007	13	3	33
33328	39053	8	7	2007	0	42	5
33328	43046	2	5	2007	16	12	51
33328	43978	20	5	2007	9	41	12
33328	47354	21	10	2006	12	25	9
33328	47810	9	8	2007	19	9	30
33328	57848	10	8	2007	14	49	3
33328	60064	13	7	2007	21	33	8
33328	60840	7	1	2007	18	32	58
33328	63050	1	6	2008	7	11	2
33328	66011	30	10	2007	10	10	33
33328	70613	29	11	2006	14	18	40
33328	74577	11	8	2007	2	31	0
33328	78592	8	3	2008	15	38	16
33328	84365	29	7	2008	16	2	6
33328	89391	9	6	2006	0	19	37
33328	95944	16	6	2007	13	13	0
33422	9566	7	1	2008	17	55	39
33422	9578	21	1	2008	12	50	31
33422	41568	25	9	2008	2	38	5
33457	22091	7	9	2007	14	24	59
33457	57284	6	4	2008	23	44	0
33457	64027	5	5	2007	4	54	46
33457	99536	31	5	2007	14	26	53
33625	11690	6	1	2009	18	12	13
33625	18666	6	1	2009	17	41	11
33625	19500	6	1	2009	17	36	3
33625	27994	6	1	2009	17	36	14
33625	31020	6	1	2009	17	35	53
33625	34396	6	1	2009	18	36	8
33625	44917	6	1	2009	17	47	51
33625	44978	6	1	2009	17	41	26
33625	46279	6	1	2009	17	40	13
33625	48357	6	1	2009	17	49	20
33625	52717	6	1	2009	17	43	25
33625	55466	6	1	2009	18	6	18
33625	65191	6	1	2009	17	41	17
33625	66844	6	1	2009	17	38	15
33625	70182	6	1	2009	17	42	4
33625	80991	6	1	2009	17	41	53
33625	89182	6	1	2009	17	42	10
33625	91381	6	1	2009	17	40	23
33625	104140	6	1	2009	17	43	56
33703	1103	9	5	2008	6	1	13
33703	13713	26	6	2007	17	8	28
33703	27380	27	10	2006	14	42	39
33703	28803	22	10	2006	16	26	59
33703	59596	4	5	2006	16	18	55
33703	72646	25	11	2006	8	34	33
33703	80359	29	9	2006	12	32	32
33703	97786	13	11	2006	15	27	12
33746	14206	18	2	2009	23	10	44
33746	27443	20	3	2009	5	26	47
33746	43502	2	10	2009	20	38	7
33746	103491	8	9	2009	5	59	25
33804	16394	11	2	2008	13	17	46
33804	27006	5	1	2007	17	28	2
33804	43046	13	10	2007	4	3	29
33804	54582	1	11	2009	11	14	26
33804	66011	1	11	2007	8	18	15
33804	74577	14	10	2007	2	49	58
33804	92564	13	9	2007	17	41	49
33925	6186	29	1	2009	11	3	57
33925	7396	29	1	2009	11	13	32
33925	58181	3	12	2008	9	27	27
34001	5251	4	5	2006	16	18	55
34001	92631	4	5	2006	16	18	55
34047	8775	16	8	2008	14	5	16
34047	15766	20	6	2008	11	57	53
34047	16090	22	1	2008	15	41	17
34047	16394	11	4	2007	4	20	58
34047	29415	5	7	2007	21	23	45
34047	39164	29	11	2007	14	35	44
34047	69167	26	11	2007	2	46	53
34047	71312	9	12	2007	6	50	29
34047	88649	2	5	2007	17	29	49
34047	97582	13	8	2007	11	27	33
34047	101721	16	8	2007	0	44	38
34047	107171	20	1	2010	17	15	1
34183	12366	27	11	2009	13	32	45
34183	29949	27	11	2009	13	33	0
34183	49850	27	11	2009	13	33	41
34183	96883	27	11	2009	13	32	28
34183	98483	27	11	2009	13	32	46
34183	105751	27	11	2009	13	32	45
34267	12155	5	1	2010	22	19	18
34267	47354	9	11	2007	10	9	52
34267	95023	26	10	2007	15	36	12
34396	11690	6	1	2009	18	18	18
34396	18666	6	1	2009	17	36	51
34396	19500	6	1	2009	18	53	26
34396	31020	6	1	2009	17	39	57
34396	33625	9	1	2009	19	19	51
34396	44917	6	1	2009	23	48	52
34396	44978	6	1	2009	17	37	58
34396	46279	6	1	2009	17	36	57
34396	48357	6	1	2009	17	39	19
34396	52717	6	1	2009	17	40	5
34396	55466	6	1	2009	17	45	41
34396	65191	6	1	2009	17	39	7
34396	70182	6	1	2009	17	37	0
34396	80991	6	1	2009	17	37	15
34396	89182	6	1	2009	17	37	47
34396	91381	6	1	2009	17	38	7
34396	104140	6	1	2009	17	39	22
34537	14048	21	11	2007	20	36	37
34537	22163	19	3	2007	20	29	15
34537	37786	26	2	2007	8	18	28
34537	40523	1	1	2009	4	2	53
34537	46409	30	7	2009	23	32	17
34600	5937	21	10	2010	15	36	8
34600	5947	21	10	2010	15	42	6
34600	5959	21	10	2010	16	22	45
34600	14138	21	10	2010	15	41	17
34600	42872	21	10	2010	15	41	43
34600	73941	21	10	2010	15	36	29
34600	77133	21	10	2010	15	51	57
34652	8794	13	6	2010	5	29	58
34652	28550	15	6	2010	17	39	51
34652	73580	14	6	2010	15	40	41
34652	92383	16	6	2010	15	2	40
34764	15728	17	9	2007	15	47	53
34764	20533	14	3	2007	19	45	37
34764	29427	13	3	2007	19	51	10
34764	30815	4	5	2006	16	18	55
34764	52303	4	5	2006	16	18	55
34764	67528	21	7	2007	12	45	38
34807	1557	26	3	2008	20	0	11
34807	4762	10	4	2007	5	29	56
34807	30443	2	11	2007	18	16	37
34807	65160	9	12	2006	1	42	16
34807	102722	24	6	2007	23	14	52
34807	103913	4	5	2006	16	18	55
34860	5323	27	9	2007	13	42	55
34860	13366	9	1	2007	23	46	36
34860	16394	17	3	2007	18	26	55
34860	28870	27	1	2007	6	11	40
34860	29415	1	8	2007	18	18	0
34860	45897	20	1	2007	6	51	21
34860	61193	3	9	2007	5	52	43
34860	68918	13	6	2007	17	27	11
34860	73727	2	1	2007	13	24	46
34860	88649	9	6	2007	16	16	50
35010	1423	26	6	2008	18	13	14
35010	10949	9	8	2008	15	40	55
35010	17308	25	12	2008	14	45	5
35010	19812	31	12	2008	8	7	45
35010	28336	22	12	2009	1	5	39
35010	37851	19	4	2009	4	27	58
35010	40523	4	3	2007	3	58	53
35010	41461	25	4	2010	22	12	4
35010	49031	3	9	2007	22	36	54
35010	52177	16	11	2008	22	32	51
35010	53104	10	12	2009	19	31	57
35010	53806	2	4	2009	15	12	39
35010	60349	22	12	2008	0	11	7
35010	64432	11	7	2008	23	36	41
35010	64555	24	11	2008	22	31	58
35010	74708	8	11	2007	6	27	31
35010	85166	27	12	2007	17	58	28
35010	96951	7	11	2007	13	58	19
35010	102185	13	12	2009	15	59	16
35010	103913	27	6	2007	7	35	33
35010	107636	11	1	2009	3	4	26
35030	4237	26	8	2010	18	56	58
35030	19688	26	8	2010	21	38	42
